dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,12.8613,-4.3882,16.6887,11.7794,51.5632,557.0820,14.5360,7.0000,15.0000,0.0000,12.3819,2.2164,-51.6438,-558.6253,-1.9145
0.02,12.8074,-4.5174,16.9498,13.0544,63.7490,609.2884,14.6760,7.0000,15.0000,0.0000,12.4007,0.9389,-63.8732,-611.4737,-2.0223
0.02,12.7383,-4.6390,17.2397,14.4953,72.0418,414.6418,14.8160,7.0000,15.0000,0.0000,12.4108,0.5059,-21.6501,2111.1583,-2.1557
0.02,12.6524,-4.7494,17.5560,15.8171,66.0914,-297.5195,14.9560,7.0000,15.0000,0.0000,12.4474,1.8316,66.2826,4396.6330,-2.3127
0.02,12.5496,-4.8441,17.8866,16.5265,35.4729,-1530.9256,15.0960,7.0000,15.0000,0.0000,12.4983,2.5434,35.5924,-1534.5085,-2.4825
0.02,12.4322,-4.9202,18.2114,16.2443,-14.1130,-2479.2973,15.2360,7.0000,15.0000,0.0000,12.5435,2.2602,-14.1616,-2487.6997,-2.6471
0.02,12.3045,-4.9773,18.5134,15.0958,-57.4216,-2165.4301,15.3760,7.0000,15.0000,0.0000,12.5656,1.1081,-57.6027,-2172.0533,-2.7913
0.02,12.1704,-5.0172,18.7849,13.5747,-76.0553,-931.6827,15.5160,7.0000,15.0000,0.0000,12.5740,0.4176,-34.5282,1153.7208,-2.9083
0.02,12.0329,-5.0431,19.0269,12.1015,-73.6626,119.6351,15.6560,7.0000,15.0000,0.0000,12.6119,1.8937,73.8094,5416.8821,-2.9991
0.02,11.8937,-5.0580,19.2440,10.8561,-62.2672,569.7675,15.7960,7.0000,15.0000,0.0000,12.6747,3.1411,62.3691,-572.0173,-3.0677
0.02,11.7539,-5.0646,19.4412,9.8585,-49.8808,619.3202,15.9360,7.0000,15.0000,0.0000,12.7575,4.1400,49.9423,-621.3372,-3.1185
0.02,11.6139,-5.0651,19.6226,9.0686,-39.4975,519.1684,16.0760,7.0000,15.0000,0.0000,12.8561,4.9306,39.5332,-520.4536,-3.1553
0.02,11.4740,-5.0613,19.7913,8.4372,-31.5698,396.3821,16.2160,7.0000,15.0000,0.0000,12.9674,5.5624,31.5902,-397.1531,-3.1808
0.02,11.3341,-5.0545,19.9498,7.9232,-25.7005,293.4664,16.3560,7.0000,15.0000,0.0000,13.0889,6.0767,25.7117,-293.9264,-3.1973
0.02,11.1944,-5.0461,20.0997,7.4965,-21.3328,218.3829,16.4960,7.0000,15.0000,0.0000,13.2190,6.5034,21.3384,-218.6624,-3.2061
0.02,11.0547,-5.0368,20.2424,7.1375,-17.9527,169.0061,16.6360,7.0000,15.0000,0.0000,13.3562,6.8625,17.9548,-169.1802,-3.2085
0.02,10.9150,-5.0276,20.3791,6.8352,-15.1127,141.9995,16.7760,7.0000,15.0000,0.0000,13.4995,7.1648,15.1126,-142.1081,-3.2056
0.02,10.7752,-5.0191,20.5109,6.5871,-12.4066,135.3035,16.9160,7.0000,15.0000,0.0000,13.6478,7.4129,12.4053,-135.3658,-3.1983
0.02,10.6354,-5.0119,20.6389,6.3983,-9.4412,148.2720,17.0560,7.0000,15.0000,0.0000,13.7998,7.6017,9.4394,-148.2944,-3.1876
0.02,10.4955,-5.0063,20.7645,6.2817,-5.8263,180.7442,17.1960,7.0000,15.0000,0.0000,13.9542,7.7182,5.8249,-180.7269,-3.1748
0.02,10.3556,-5.0026,20.8896,6.2577,-1.2007,231.2811,17.3360,7.0000,15.0000,0.0000,14.1090,7.7422,1.2004,-231.2264,-3.1616
0.02,10.2156,-5.0006,21.0167,6.3515,4.6916,294.6142,17.4760,7.0000,15.0000,0.0000,14.2620,7.6484,-4.6904,-294.5379,-3.1501
0.02,10.0756,-5.0000,21.1484,6.5889,11.8665,358.7479,17.6160,7.0000,15.0000,0.0000,14.4102,7.4111,-11.8642,-358.6920,-3.1428
0.02,9.9356,-5.0000,21.2892,7.0390,22.5085,532.0955,17.7560,7.0000,15.0000,0.0000,14.5494,6.9610,-22.5069,-532.1331,-3.1435
0.02,9.7956,-4.9997,21.4342,7.2489,10.4945,-600.6956,17.8960,7.0000,15.0000,0.0000,14.6844,6.7511,-10.4951,600.5902,-3.1479
0.02,9.6556,-4.9984,21.5843,7.5051,12.8107,115.8079,18.0360,7.0000,15.0000,0.0000,14.8143,6.4948,-12.8125,-115.8693,-3.1569
0.02,9.5156,-4.9956,21.7397,7.7678,13.1313,16.0308,18.1760,7.0000,15.0000,0.0000,14.9390,6.2321,-13.1344,-16.0956,-3.1705
0.02,9.3757,-4.9905,21.9006,8.0468,13.9537,41.1207,18.3160,7.0000,15.0000,0.0000,15.0580,5.9529,-13.9584,-41.1997,-3.1891
0.02,9.2360,-4.9824,22.0677,8.3528,15.2954,67.0815,18.4560,7.0000,15.0000,0.0000,15.1710,5.6469,-15.3021,-67.1861,-3.2132
0.02,9.0965,-4.9705,22.2416,8.6967,17.1984,95.1509,18.5960,7.0000,15.0000,0.0000,15.2770,5.3027,-17.2080,-95.2954,-3.2433
0.02,8.9575,-4.9540,22.4234,9.0910,19.7139,125.7763,18.7360,7.0000,15.0000,0.0000,15.3752,4.9082,-19.7276,-125.9802,-3.2805
0.02,8.8193,-4.9318,22.6144,9.5484,22.8707,157.8396,18.8760,7.0000,15.0000,0.0000,15.4642,4.4504,-22.8902,-158.1276,-3.3259
0.02,8.6823,-4.9027,22.8160,10.0806,26.6110,187.0151,19.0160,7.0000,15.0000,0.0000,15.5425,3.9176,-26.6385,-187.4146,-3.3806
0.02,8.5474,-4.8654,23.0299,10.6940,30.6690,202.9002,19.1560,7.0000,15.0000,0.0000,15.6086,3.3035,-30.7070,-203.4291,-3.4463
0.02,8.4155,-4.8186,23.2575,11.3815,34.3739,185.2445,19.2960,7.0000,15.0000,0.0000,15.6609,2.6150,-34.4246,-185.8779,-3.5243
0.02,8.2881,-4.7608,23.4997,12.1099,36.4210,102.3565,19.4360,7.0000,15.0000,0.0000,15.6986,1.8853,-36.4839,-102.9661,-3.6152
0.02,8.1668,-4.6909,23.7558,12.8066,34.8334,-79.3827,19.5760,7.0000,15.0000,0.0000,15.7224,1.1873,-34.9020,79.0945,-3.7185
0.02,8.0539,-4.6083,24.0230,13.3581,27.5742,-362.9579,19.7160,7.0000,15.0000,0.0000,15.7351,0.6346,-27.6339,363.4086,-3.8317
0.02,7.9513,-4.5132,24.2958,13.6397,14.0825,-674.5877,19.8560,7.0000,15.0000,0.0000,15.7421,0.3523,-14.1156,675.9115,-3.9499
0.02,7.8606,-4.4066,24.5673,13.5750,-3.2373,-865.9858,19.9960,7.0000,15.0000,0.0000,15.7504,0.4171,3.2402,867.7935,-4.0669
0.02,7.7826,-4.2904,24.8309,13.1822,-19.6370,-819.9886,20.1360,7.0000,15.0000,0.0000,15.7667,0.8107,19.6812,822.0488,-4.1769
0.02,7.7172,-4.1667,25.0822,12.5629,-30.9639,-566.3446,20.2760,7.0000,15.0000,0.0000,15.7953,1.4313,31.0311,567.4917,-4.2759
0.02,7.6635,-4.0374,25.3191,11.8435,-35.9734,-250.4732,20.4160,7.0000,15.0000,0.0000,15.8383,2.1522,36.0427,250.5825,-4.3621
0.02,7.6220,-3.9101,25.5323,10.6615,-59.1012,-1156.3892,20.5500,6.7000,-15.0000,0.0000,15.8930,2.7358,29.1792,-343.1749,-4.4326
0.02,7.5901,-3.7861,25.7246,9.6136,-52.3953,335.2933,20.6780,6.4000,-15.0000,0.0000,15.9567,3.1847,22.4468,-336.6187,-4.4897
0.02,7.5658,-3.6666,25.8986,8.6997,-45.6942,335.0534,20.8000,6.1000,-15.0000,0.0000,16.0267,3.4992,15.7270,-335.9907,-4.5359
0.02,7.5475,-3.5520,26.0566,7.9023,-39.8697,291.2287,20.9160,5.8000,-15.0000,0.0000,16.1007,3.6971,9.8902,-291.8407,-4.5733
0.02,7.5338,-3.4429,26.2006,7.2002,-35.1046,238.2522,21.0260,5.5000,-15.0000,0.0000,16.1767,3.7994,5.1174,-238.6384,-4.6035
0.02,7.5236,-3.3394,26.3321,6.5741,-31.3041,190.0242,21.1300,5.2000,-15.0000,0.0000,16.2532,3.8256,1.3121,-190.2650,-4.6280
0.02,7.5162,-3.2417,26.4523,6.0082,-28.2947,150.4705,21.2280,4.9000,-15.0000,0.0000,16.3290,3.7916,-1.7003,-150.6205,-4.6477
0.02,7.5109,-3.1498,26.5621,5.4901,-25.9046,119.5058,21.3200,4.6000,-15.0000,0.0000,16.4032,3.7098,-4.0923,-119.5998,-4.6635
